"pink-drop-1 - RawData - C:\Documents and Settings\uvvis\Desktop\w\File_260418_232002.spc"
"Wavelength nm.","Abs."
681.50,0.030
682.00,0.023
682.50,0.025
683.00,0.024
683.50,0.029
684.00,0.031
684.50,0.030
685.00,0.025
685.50,0.025
686.00,0.025
686.50,0.028
687.00,0.032
687.50,0.023
688.00,0.025
688.50,0.034
689.00,0.030
689.50,0.034
690.00,0.031
690.50,0.027
691.00,0.024
691.50,0.025
692.00,0.022
692.50,0.028
693.00,0.028
693.50,0.027
694.00,0.029
694.50,0.028
695.00,0.025
695.50,0.020
696.00,0.022
696.50,0.023
697.00,0.025
697.50,0.034
698.00,0.030
698.50,0.023
699.00,0.027
699.50,0.021
700.00,0.022
700.50,0.027
701.00,0.026
701.50,0.024
702.00,0.023
702.50,0.023
703.00,0.025
703.50,0.025
704.00,0.021
704.50,0.018
705.00,0.021
705.50,0.020
706.00,0.019
706.50,0.029
707.00,0.026
707.50,0.021
708.00,0.023
708.50,0.027
709.00,0.021
709.50,0.024
710.00,0.030
710.50,0.022
711.00,0.022
711.50,0.023
712.00,0.025
712.50,0.026
713.00,0.024
713.50,0.024
714.00,0.019
714.50,0.019
715.00,0.024
715.50,0.016
716.00,0.023
716.50,0.024
717.00,0.026
717.50,0.023
718.00,0.028
718.50,0.026
719.00,0.028
719.50,0.032
720.00,0.023
720.50,0.028
721.00,0.031
721.50,0.025
722.00,0.014
722.50,0.018
723.00,0.027
723.50,0.026
724.00,0.024
724.50,0.026
725.00,0.021
725.50,0.019
726.00,0.020
726.50,0.027
727.00,0.029
727.50,0.020
728.00,0.019
728.50,0.025
729.00,0.034
729.50,0.025
730.00,0.025
730.50,0.021
731.00,0.025
731.50,0.025
732.00,0.021
732.50,0.023
733.00,0.018
733.50,0.018
734.00,0.021
734.50,0.029
735.00,0.022
735.50,0.023
736.00,0.018
736.50,0.019
737.00,0.024
737.50,0.019
738.00,0.023
738.50,0.024
739.00,0.018
739.50,0.012
740.00,0.015
740.50,0.020
741.00,0.025
741.50,0.016
742.00,0.019
742.50,0.018
743.00,0.013
743.50,0.027
744.00,0.029
744.50,0.032
745.00,0.019
745.50,0.019
746.00,0.014
746.50,0.021
747.00,0.019
747.50,0.028
748.00,0.020
748.50,0.019
749.00,0.018
749.50,0.015
750.00,0.027
750.50,0.021
751.00,0.018
751.50,0.020
752.00,0.021
752.50,0.020
753.00,0.027
753.50,0.027
754.00,0.019
754.50,0.029
755.00,0.023
755.50,0.021
756.00,0.025
756.50,0.017
757.00,0.017
757.50,0.024
758.00,0.016
758.50,0.025
759.00,0.034
759.50,0.018
760.00,0.016
760.50,0.018
761.00,0.016
761.50,0.021
762.00,0.036
762.50,0.024
763.00,0.020
763.50,0.019
764.00,0.017
764.50,0.019
765.00,0.027
765.50,0.021
766.00,0.021
766.50,0.029
767.00,0.016
767.50,0.014
768.00,0.018
768.50,0.015
769.00,0.012
769.50,0.016
770.00,0.017
770.50,0.019
771.00,0.022
771.50,0.011
772.00,0.021
772.50,0.023
773.00,0.016
773.50,0.015
774.00,0.018
774.50,0.022
775.00,0.022
775.50,0.013
776.00,0.015
776.50,0.016
777.00,0.022
777.50,0.028
778.00,0.014
778.50,0.018
779.00,0.014
779.50,0.013
780.00,0.017
780.50,0.021
781.00,0.028
781.50,0.019
782.00,0.013
782.50,0.018
783.00,0.020
783.50,0.016
784.00,0.022
784.50,0.019
785.00,0.018
785.50,0.021
786.00,0.013
786.50,0.024
787.00,0.027
787.50,0.023
788.00,0.016
788.50,0.013
789.00,0.018
789.50,0.022
790.00,0.024
790.50,0.025
791.00,0.022
791.50,0.018
792.00,0.010
792.50,0.017
793.00,0.020
793.50,0.013
794.00,0.012
794.50,0.009
795.00,0.006
795.50,0.010
796.00,0.007
796.50,0.011
797.00,0.024
797.50,0.020
798.00,0.015
798.50,0.015
799.00,0.017
799.50,0.006
800.00,0.006
