"aspirin-drop-onesixth - RawData - C:\Documents and Settings\uvvis\Desktop\w\File_260419_000900.spc"
"Wavelength nm.","Abs."
483.50,0.002
484.00,0.007
484.50,0.007
485.00,0.005
485.50,0.006
486.00,0.008
486.50,0.004
487.00,0.006
487.50,0.004
488.00,0.003
488.50,0.006
489.00,0.006
489.50,0.008
490.00,0.005
490.50,0.007
491.00,0.007
491.50,0.006
492.00,0.009
492.50,0.009
493.00,0.009
493.50,0.010
494.00,0.008
494.50,0.007
495.00,0.004
495.50,0.002
496.00,0.002
496.50,0.002
497.00,0.000
497.50,0.001
498.00,0.001
498.50,0.003
499.00,0.001
499.50,0.000
500.00,0.002
500.50,0.004
501.00,0.006
501.50,0.008
502.00,0.005
502.50,0.004
503.00,0.008
503.50,0.008
504.00,0.008
504.50,0.006
505.00,0.007
505.50,0.009
506.00,0.005
506.50,0.005
507.00,0.007
507.50,0.003
508.00,0.004
508.50,0.005
509.00,0.006
509.50,0.005
510.00,0.005
510.50,0.005
511.00,0.004
511.50,0.007
512.00,0.006
512.50,0.004
513.00,0.004
513.50,0.008
514.00,0.010
514.50,0.007
515.00,0.006
515.50,0.006
516.00,0.009
516.50,0.008
517.00,0.007
517.50,0.006
518.00,0.007
518.50,0.008
519.00,0.003
519.50,0.008
520.00,0.006
520.50,0.006
521.00,0.009
521.50,0.010
522.00,0.005
522.50,0.004
523.00,0.007
523.50,0.005
524.00,0.006
524.50,0.011
525.00,0.011
525.50,0.007
526.00,0.007
526.50,0.006
527.00,0.003
527.50,0.008
528.00,0.005
528.50,0.004
529.00,0.002
529.50,0.003
530.00,0.002
530.50,0.005
531.00,0.003
531.50,0.007
532.00,0.005
532.50,0.007
533.00,0.002
533.50,0.005
534.00,0.007
534.50,0.007
535.00,0.005
535.50,0.005
536.00,0.003
536.50,0.007
537.00,0.006
537.50,0.007
538.00,0.006
538.50,0.008
539.00,0.009
539.50,0.007
540.00,0.005
540.50,0.007
541.00,0.010
541.50,0.006
542.00,0.005
542.50,0.009
543.00,0.003
543.50,0.006
544.00,0.005
544.50,0.006
545.00,0.003
545.50,0.007
546.00,0.008
546.50,0.009
547.00,0.007
547.50,0.009
548.00,0.007
548.50,0.007
549.00,0.005
549.50,0.005
550.00,0.006
550.50,0.007
551.00,0.009
551.50,0.006
552.00,0.005
552.50,0.006
553.00,0.006
553.50,0.009
554.00,0.004
554.50,0.005
555.00,0.005
555.50,0.001
556.00,0.002
556.50,0.006
557.00,0.008
557.50,0.003
558.00,0.003
558.50,0.003
559.00,0.004
559.50,0.003
560.00,0.007
560.50,0.007
561.00,0.002
561.50,0.003
562.00,0.006
562.50,0.006
563.00,0.003
563.50,0.005
564.00,0.005
564.50,0.004
565.00,0.004
565.50,0.002
566.00,0.003
566.50,0.004
567.00,0.004
567.50,0.005
568.00,0.004
568.50,0.002
569.00,0.004
569.50,0.004
570.00,0.004
570.50,0.002
571.00,0.006
571.50,0.007
572.00,0.009
572.50,0.004
573.00,0.007
573.50,0.009
574.00,0.008
574.50,0.004
575.00,0.003
575.50,-0.001
576.00,0.005
576.50,0.009
577.00,0.008
577.50,0.004
578.00,0.006
578.50,0.004
579.00,0.007
579.50,0.002
580.00,0.001
580.50,0.006
581.00,0.006
581.50,0.008
582.00,0.007
582.50,0.008
583.00,0.004
583.50,0.005
584.00,0.001
584.50,0.001
585.00,0.001
585.50,0.003
586.00,0.003
586.50,0.002
587.00,0.000
587.50,0.003
588.00,0.004
588.50,0.007
589.00,0.005
589.50,0.007
590.00,0.008
590.50,0.005
591.00,0.007
591.50,0.005
592.00,0.006
592.50,0.006
593.00,0.006
593.50,0.002
594.00,0.005
594.50,0.006
595.00,0.007
595.50,0.009
596.00,0.008
596.50,0.007
597.00,0.008
597.50,0.001
598.00,0.009
598.50,0.008
599.00,0.005
599.50,0.008
600.00,0.009
600.50,0.003
601.00,0.004
601.50,0.004
602.00,0.007
602.50,0.006
603.00,0.003
603.50,0.006
604.00,0.006
604.50,0.006
605.00,0.005
605.50,0.003
606.00,0.008
606.50,0.007
607.00,0.005
607.50,0.004
608.00,0.004
608.50,0.010
609.00,0.010
609.50,0.006
610.00,0.003
610.50,0.004
611.00,0.003
611.50,0.008
612.00,0.007
612.50,0.005
613.00,0.005
613.50,0.008
614.00,0.008
614.50,0.004
615.00,0.005
615.50,0.004
616.00,0.005
616.50,0.007
617.00,0.013
617.50,0.002
618.00,0.006
618.50,0.010
619.00,0.008
619.50,0.008
620.00,0.010
620.50,0.007
621.00,0.001
621.50,-0.000
622.00,0.003
622.50,0.000
623.00,0.001
623.50,0.005
624.00,0.008
624.50,0.006
625.00,0.008
625.50,0.009
626.00,0.008
626.50,0.007
627.00,0.007
627.50,0.010
628.00,0.010
628.50,0.010
629.00,0.013
629.50,0.011
630.00,0.006
630.50,0.006
631.00,0.007
631.50,0.010
632.00,0.009
632.50,0.009
633.00,0.007
633.50,0.006
634.00,0.006
634.50,0.009
635.00,0.006
635.50,0.007
636.00,0.008
636.50,0.009
637.00,0.008
637.50,0.006
638.00,0.002
638.50,0.001
639.00,0.005
639.50,0.002
640.00,0.005
640.50,0.007
641.00,0.004
641.50,0.009
642.00,0.005
642.50,0.002
643.00,0.005
643.50,-0.001
644.00,0.001
644.50,0.001
645.00,0.004
645.50,0.004
646.00,0.002
646.50,0.006
647.00,0.005
647.50,0.005
648.00,0.002
648.50,0.004
649.00,0.007
649.50,0.007
650.00,0.011
650.50,0.008
651.00,0.005
651.50,0.002
652.00,0.006
652.50,0.001
653.00,0.008
653.50,0.008
654.00,0.002
654.50,0.006
655.00,0.007
655.50,0.007
656.00,0.006
656.50,0.009
657.00,0.003
657.50,0.002
658.00,0.008
658.50,0.010
659.00,0.011
659.50,0.010
660.00,0.007
660.50,0.010
661.00,0.008
661.50,0.005
662.00,0.005
662.50,0.000
663.00,0.007
663.50,0.004
664.00,0.008
664.50,0.007
665.00,0.006
665.50,0.008
666.00,0.009
666.50,0.009
667.00,0.009
667.50,0.009
668.00,0.005
668.50,0.003
669.00,0.009
669.50,0.015
670.00,0.014
670.50,0.010
671.00,0.008
671.50,0.006
672.00,0.004
672.50,0.000
673.00,0.007
673.50,0.011
674.00,0.007
674.50,0.007
675.00,0.008
675.50,0.004
676.00,0.006
676.50,0.005
677.00,0.001
677.50,-0.001
678.00,0.005
678.50,0.004
679.00,0.008
679.50,0.007
680.00,0.011
680.50,0.008
681.00,0.007
681.50,0.012
682.00,-0.003
682.50,0.002
683.00,0.002
683.50,0.002
684.00,0.011
684.50,0.000
685.00,0.003
685.50,0.003
686.00,0.010
686.50,0.004
687.00,0.005
687.50,0.003
688.00,0.009
688.50,0.010
689.00,0.012
689.50,0.015
690.00,0.011
690.50,0.004
691.00,0.004
691.50,0.005
692.00,0.006
692.50,0.015
693.00,0.012
693.50,0.007
694.00,0.002
694.50,0.005
695.00,0.010
695.50,-0.001
696.00,0.004
696.50,0.004
697.00,0.006
697.50,0.011
698.00,0.007
698.50,0.010
699.00,0.004
699.50,0.003
700.00,0.002
700.50,0.005
701.00,0.010
701.50,0.006
702.00,0.011
702.50,0.007
703.00,0.011
703.50,0.002
704.00,0.004
704.50,0.006
705.00,0.013
705.50,0.004
706.00,0.010
