"aspirin-drop-1 - RawData - C:\Documents and Settings\uvvis\Desktop\w\File_260419_000320.spc"
"Wavelength nm.","Abs."
501.00,0.005
501.50,0.006
502.00,0.009
502.50,0.006
503.00,0.009
503.50,0.010
504.00,0.009
504.50,0.011
505.00,0.007
505.50,0.008
506.00,0.006
506.50,0.005
507.00,0.003
507.50,0.006
508.00,0.006
508.50,0.005
509.00,0.004
509.50,0.005
510.00,0.006
510.50,0.009
511.00,0.005
511.50,0.009
512.00,0.008
512.50,0.006
513.00,0.005
513.50,0.010
514.00,0.009
514.50,0.006
515.00,0.004
515.50,0.005
516.00,0.008
516.50,0.009
517.00,0.008
517.50,0.010
518.00,0.004
518.50,0.007
519.00,0.004
519.50,0.008
520.00,0.009
520.50,0.010
521.00,0.006
521.50,0.005
522.00,0.005
522.50,0.008
523.00,0.006
523.50,0.008
524.00,0.008
524.50,0.009
525.00,0.008
525.50,0.007
526.00,0.003
526.50,0.010
527.00,0.005
527.50,0.005
528.00,0.009
528.50,0.005
529.00,0.003
529.50,0.007
530.00,0.005
530.50,0.010
531.00,0.004
531.50,0.005
532.00,0.006
532.50,0.005
533.00,0.006
533.50,0.005
534.00,0.006
534.50,0.005
535.00,0.008
535.50,0.003
536.00,0.003
536.50,0.009
537.00,0.005
537.50,0.006
538.00,0.006
538.50,0.007
539.00,0.006
539.50,0.006
540.00,0.005
540.50,0.005
541.00,0.004
541.50,0.006
542.00,0.007
542.50,0.006
543.00,0.006
543.50,0.005
544.00,0.007
544.50,0.007
545.00,0.005
545.50,0.007
546.00,0.005
546.50,0.008
547.00,0.008
547.50,0.007
548.00,0.009
548.50,0.010
549.00,0.009
549.50,0.009
550.00,0.012
550.50,0.007
551.00,0.008
551.50,0.007
552.00,0.003
552.50,0.009
553.00,0.010
553.50,0.006
554.00,0.009
554.50,0.006
555.00,0.004
555.50,0.004
556.00,0.007
556.50,0.009
557.00,0.005
557.50,0.007
558.00,0.006
558.50,0.006
559.00,0.008
559.50,0.008
560.00,0.007
560.50,0.008
561.00,0.006
561.50,0.007
562.00,0.004
562.50,0.006
563.00,0.004
563.50,0.007
564.00,0.005
564.50,0.008
565.00,0.005
565.50,0.003
566.00,0.007
566.50,0.004
567.00,0.007
567.50,0.008
568.00,0.011
568.50,0.005
569.00,0.005
569.50,0.003
570.00,0.005
570.50,0.006
571.00,0.001
571.50,0.008
572.00,0.008
572.50,0.009
573.00,0.010
573.50,0.010
574.00,0.004
574.50,0.006
575.00,0.005
575.50,0.005
576.00,0.003
576.50,0.007
577.00,0.010
577.50,0.005
578.00,0.004
578.50,0.004
579.00,0.005
579.50,0.007
580.00,0.005
580.50,0.007
581.00,0.009
581.50,0.007
582.00,0.008
582.50,0.008
583.00,0.005
583.50,0.003
584.00,0.004
584.50,0.005
585.00,0.005
585.50,0.006
586.00,0.009
586.50,0.004
587.00,0.008
587.50,0.003
588.00,0.003
588.50,0.008
589.00,0.007
589.50,0.009
590.00,0.008
590.50,0.010
591.00,0.007
591.50,0.009
592.00,0.005
592.50,0.004
593.00,0.006
593.50,0.004
594.00,0.009
594.50,0.009
595.00,0.012
595.50,0.011
596.00,0.012
596.50,0.009
597.00,0.010
597.50,0.007
598.00,0.007
598.50,0.008
599.00,0.005
599.50,0.008
600.00,0.009
600.50,0.008
601.00,0.010
601.50,0.006
602.00,0.004
602.50,0.006
603.00,0.003
603.50,0.008
604.00,0.008
604.50,0.010
605.00,0.007
605.50,0.009
606.00,0.006
606.50,0.008
607.00,0.007
607.50,0.009
608.00,0.008
608.50,0.007
609.00,0.007
609.50,0.009
610.00,0.005
610.50,0.004
611.00,0.006
611.50,0.007
612.00,0.004
612.50,0.010
613.00,0.006
613.50,0.009
614.00,0.007
614.50,0.007
615.00,0.009
615.50,0.007
616.00,0.010
616.50,0.007
617.00,0.004
617.50,0.005
618.00,0.008
618.50,0.011
619.00,0.009
619.50,0.009
620.00,0.008
620.50,0.009
621.00,0.004
621.50,0.006
622.00,0.003
622.50,0.006
623.00,0.001
623.50,0.003
624.00,0.008
624.50,0.009
625.00,0.010
625.50,0.008
626.00,0.007
626.50,0.005
627.00,0.008
627.50,0.011
628.00,0.012
628.50,0.016
629.00,0.011
629.50,0.013
630.00,0.008
630.50,0.009
631.00,0.006
631.50,0.008
632.00,0.006
632.50,0.006
633.00,0.007
633.50,-0.002
634.00,0.001
634.50,0.005
635.00,0.007
635.50,0.006
636.00,0.007
636.50,0.009
637.00,0.006
637.50,0.007
638.00,0.002
638.50,0.004
639.00,0.003
639.50,0.003
640.00,0.004
640.50,0.004
641.00,0.007
641.50,0.011
642.00,0.009
642.50,0.007
643.00,0.004
643.50,0.002
644.00,0.004
644.50,0.007
645.00,0.005
645.50,0.004
646.00,0.008
646.50,0.012
647.00,0.008
647.50,0.012
648.00,0.005
648.50,0.006
649.00,0.005
649.50,0.011
650.00,0.012
650.50,0.003
651.00,0.008
651.50,0.008
652.00,0.014
652.50,0.014
653.00,0.002
653.50,0.005
654.00,0.003
654.50,0.007
655.00,0.006
655.50,0.009
656.00,0.005
656.50,0.009
657.00,0.007
657.50,0.003
658.00,0.003
658.50,0.011
659.00,0.010
659.50,0.007
660.00,0.005
660.50,0.008
661.00,0.008
661.50,0.007
662.00,0.006
662.50,0.005
663.00,0.004
663.50,0.006
664.00,0.004
664.50,0.008
665.00,0.001
665.50,0.007
666.00,0.006
666.50,0.008
667.00,0.010
667.50,0.007
668.00,0.005
668.50,0.006
669.00,0.005
669.50,0.009
670.00,0.008
670.50,0.004
671.00,0.002
671.50,0.007
672.00,0.002
672.50,-0.001
673.00,0.005
673.50,0.002
674.00,0.009
674.50,0.009
675.00,0.007
675.50,0.006
676.00,0.005
676.50,-0.002
677.00,0.000
677.50,0.009
678.00,0.006
678.50,0.001
679.00,0.001
679.50,0.004
680.00,0.006
680.50,0.008
681.00,0.008
681.50,0.006
682.00,0.004
682.50,0.001
683.00,0.002
683.50,0.002
684.00,0.001
684.50,0.007
685.00,0.005
685.50,0.003
686.00,0.004
686.50,0.007
687.00,0.001
687.50,0.004
688.00,0.007
688.50,0.016
689.00,0.014
689.50,0.016
690.00,0.010
690.50,0.006
691.00,0.006
691.50,-0.001
692.00,0.006
692.50,0.006
693.00,0.005
693.50,0.003
694.00,0.004
694.50,0.002
695.00,0.008
695.50,0.002
696.00,0.002
696.50,0.002
697.00,0.004
697.50,0.010
698.00,0.009
698.50,0.009
699.00,0.007
699.50,0.002
700.00,0.007
700.50,0.009
701.00,0.013
701.50,0.010
702.00,0.010
702.50,0.002
703.00,0.009
703.50,0.005
704.00,0.003
704.50,0.007
705.00,0.003
705.50,0.001
706.00,0.002
706.50,0.006
707.00,0.007
707.50,0.006
708.00,0.010
708.50,0.006
709.00,0.003
709.50,0.006
710.00,0.000
710.50,0.004
711.00,0.002
711.50,0.006
712.00,0.012
712.50,0.011
713.00,0.004
713.50,0.004
714.00,0.003
714.50,0.005
715.00,0.003
715.50,0.005
716.00,0.011
716.50,0.010
717.00,0.002
717.50,0.005
718.00,0.005
718.50,0.006
719.00,0.016
719.50,0.017
720.00,0.015
720.50,0.011
721.00,0.003
721.50,0.007
722.00,0.006
722.50,0.001
723.00,0.002
723.50,0.000
724.00,0.001
724.50,-0.001
725.00,0.001
725.50,0.010
726.00,0.008
726.50,0.012
727.00,0.004
727.50,0.007
728.00,0.011
728.50,0.009
729.00,0.013
729.50,0.015
730.00,0.012
730.50,0.013
731.00,0.011
731.50,0.008
732.00,0.010
732.50,-0.002
733.00,0.004
733.50,0.003
734.00,0.003
734.50,0.000
735.00,0.003
735.50,0.007
736.00,0.010
736.50,0.015
737.00,0.001
737.50,0.005
738.00,0.006
738.50,0.006
739.00,0.009
739.50,0.011
740.00,0.008
740.50,0.012
741.00,0.013
741.50,0.010
742.00,0.006
742.50,0.003
743.00,0.002
743.50,0.009
744.00,0.006
744.50,0.009
745.00,0.008
745.50,0.003
746.00,0.011
746.50,0.015
747.00,0.009
747.50,0.013
748.00,0.010
748.50,0.002
749.00,0.005
749.50,0.004
750.00,0.012
750.50,0.006
751.00,0.013
751.50,0.010
752.00,0.007
752.50,0.003
753.00,0.003
753.50,0.005
754.00,0.009
754.50,0.006
755.00,0.000
755.50,0.005
756.00,0.005
756.50,0.002
757.00,0.001
757.50,0.005
758.00,0.013
758.50,0.005
759.00,0.012
759.50,0.010
760.00,0.013
760.50,0.007
761.00,0.008
761.50,0.006
762.00,0.014
762.50,0.004
763.00,0.012
763.50,0.013
764.00,0.003
764.50,0.005
765.00,0.002
765.50,0.001
766.00,0.002
766.50,0.007
767.00,0.002
767.50,0.012
768.00,0.005
768.50,0.007
769.00,0.002
769.50,0.001
770.00,0.003
770.50,0.007
771.00,0.003
771.50,0.009
772.00,0.008
772.50,0.003
773.00,0.011
773.50,0.007
774.00,0.015
774.50,0.003
775.00,0.003
775.50,0.002
776.00,-0.002
776.50,0.010
777.00,0.015
777.50,0.006
778.00,0.011
778.50,-0.002
779.00,-0.003
779.50,0.001
780.00,0.002
780.50,0.015
781.00,0.005
781.50,0.006
782.00,0.007
782.50,-0.005
783.00,0.007
783.50,0.006
784.00,0.011
784.50,0.006
785.00,0.009
785.50,0.002
786.00,0.007
786.50,0.019
787.00,0.013
787.50,0.012
788.00,0.001
788.50,0.012
789.00,0.014
789.50,-0.001
790.00,0.002
790.50,0.013
791.00,0.009
791.50,0.000
792.00,0.009
792.50,-0.000
793.00,-0.002
793.50,-0.000
794.00,-0.003
794.50,-0.001
795.00,0.007
795.50,-0.000
796.00,0.012
796.50,0.003
797.00,-0.003
797.50,0.012
798.00,0.020
798.50,0.009
799.00,0.014
799.50,0.001
800.00,-0.009
