"yellow-drop-1-second - RawData - C:\Documents and Settings\uvvis\Desktop\w\File_260418_224508.spc"
"Wavelength nm.","Abs."
678.50,0.008
679.00,0.012
679.50,0.006
680.00,0.007
680.50,0.009
681.00,0.003
681.50,0.004
682.00,0.004
682.50,0.002
683.00,0.003
683.50,0.004
684.00,0.009
684.50,0.001
685.00,0.009
685.50,0.003
686.00,0.001
686.50,0.005
687.00,0.003
687.50,0.006
688.00,0.009
688.50,0.008
689.00,0.014
689.50,0.012
690.00,0.014
690.50,0.007
691.00,0.006
691.50,0.004
692.00,0.011
692.50,0.009
693.00,0.011
693.50,0.004
694.00,0.011
694.50,0.008
695.00,0.005
695.50,-0.000
696.00,0.006
696.50,0.014
697.00,0.005
697.50,0.014
698.00,0.011
698.50,0.009
699.00,0.009
699.50,0.007
700.00,0.005
700.50,0.008
701.00,0.006
701.50,0.008
702.00,0.018
702.50,0.014
703.00,0.013
703.50,0.011
704.00,0.008
704.50,0.006
705.00,0.007
705.50,0.007
706.00,0.006
706.50,0.011
707.00,0.003
707.50,0.005
708.00,0.005
708.50,0.010
709.00,0.007
709.50,0.005
710.00,0.008
710.50,0.004
711.00,0.009
711.50,0.012
712.00,0.011
712.50,0.007
713.00,0.009
713.50,0.003
714.00,0.002
714.50,0.005
715.00,0.006
715.50,0.009
716.00,0.002
716.50,0.011
717.00,0.008
717.50,0.005
718.00,0.008
718.50,0.006
719.00,0.016
719.50,0.015
720.00,0.009
720.50,0.007
721.00,0.010
721.50,0.007
722.00,0.004
722.50,0.002
723.00,0.007
723.50,0.008
724.00,0.002
724.50,0.001
725.00,0.004
725.50,0.005
726.00,0.007
726.50,0.010
727.00,0.001
727.50,0.003
728.00,0.004
728.50,0.005
729.00,0.012
729.50,0.017
730.00,0.016
730.50,0.013
731.00,0.013
731.50,0.008
732.00,0.005
732.50,0.005
733.00,0.006
733.50,0.011
734.00,0.008
734.50,0.008
735.00,0.007
735.50,0.005
736.00,0.005
736.50,0.003
737.00,0.007
737.50,0.006
738.00,0.005
738.50,0.010
739.00,0.006
739.50,-0.001
740.00,-0.003
740.50,0.012
741.00,0.010
741.50,0.010
742.00,0.005
742.50,-0.003
743.00,0.011
743.50,0.007
744.00,0.009
744.50,0.013
745.00,0.014
745.50,0.007
746.00,0.007
746.50,0.012
747.00,0.010
747.50,0.002
748.00,0.007
748.50,0.010
749.00,0.007
749.50,0.004
750.00,0.001
750.50,0.008
751.00,0.008
751.50,0.010
752.00,0.012
752.50,0.012
753.00,0.012
753.50,0.009
754.00,0.016
754.50,0.011
755.00,0.003
755.50,0.005
756.00,0.005
756.50,-0.003
757.00,0.005
757.50,0.008
758.00,0.008
758.50,0.016
759.00,0.012
759.50,0.016
760.00,0.007
760.50,0.004
761.00,0.006
761.50,0.005
762.00,0.006
762.50,0.009
763.00,0.012
763.50,0.006
764.00,0.010
764.50,0.004
765.00,0.011
765.50,0.001
766.00,0.011
766.50,0.012
767.00,0.009
767.50,0.007
768.00,0.003
768.50,0.000
769.00,0.002
769.50,0.003
770.00,0.007
770.50,0.012
771.00,0.008
771.50,0.006
772.00,0.012
772.50,0.002
773.00,0.006
773.50,0.005
774.00,0.005
774.50,0.010
775.00,0.006
775.50,0.005
776.00,0.011
776.50,0.012
777.00,0.010
777.50,0.008
778.00,0.009
778.50,0.013
779.00,0.011
779.50,-0.002
780.00,0.008
780.50,0.023
781.00,0.011
781.50,0.010
782.00,-0.003
782.50,0.005
783.00,0.006
783.50,-0.004
784.00,0.015
784.50,0.010
785.00,0.002
785.50,0.001
786.00,0.001
786.50,0.007
787.00,0.006
787.50,0.001
788.00,0.004
788.50,0.012
789.00,0.011
789.50,0.006
790.00,0.012
790.50,0.006
791.00,0.002
791.50,0.004
792.00,0.001
792.50,0.016
793.00,0.004
793.50,0.008
794.00,0.002
794.50,-0.003
795.00,0.012
795.50,0.002
796.00,-0.005
796.50,0.010
797.00,0.004
797.50,0.012
798.00,0.018
798.50,0.008
799.00,-0.005
799.50,0.001
800.00,-0.008
