wavenumber,transmittance,absorbance
676.891800,99.514100,0.002115
677.374000,99.513080,0.002120
677.856100,99.520100,0.002089
678.338200,99.533570,0.002030
678.820300,99.549610,0.001960
679.302400,99.563580,0.001899
679.784500,99.572070,0.001862
680.266700,99.573630,0.001856
680.748800,99.569180,0.001875
681.230900,99.561080,0.001910
681.713000,99.552140,0.001949
682.195100,99.544800,0.001981
682.677200,99.541030,0.001998
683.159400,99.542500,0.001991
683.641500,99.550890,0.001955
684.123600,99.567570,0.001882
684.605700,99.592900,0.001772
685.087800,99.625470,0.001630
685.569900,99.662020,0.001470
686.052100,99.697970,0.001314
686.534200,99.728770,0.001180
687.016300,99.751160,0.001082
687.498400,99.764430,0.001024
687.980500,99.770310,0.000999
688.462600,99.772090,0.000991
688.944800,99.773160,0.000986
689.426900,99.775490,0.000976
689.909000,99.779340,0.000959
690.391100,99.783770,0.000940
690.873200,99.787960,0.000922
691.355300,99.792270,0.000903
691.837500,99.798390,0.000876
692.319600,99.808550,0.000832
692.801700,99.824210,0.000764
693.283800,99.844790,0.000675
693.765900,99.867610,0.000575
694.248000,99.888730,0.000484
694.730200,99.904700,0.000414
695.212300,99.914150,0.000373
695.694400,99.918330,0.000355
696.176500,99.920620,0.000345
696.658600,99.924810,0.000327
697.140700,99.933390,0.000289
697.622900,99.946600,0.000232
698.105000,99.962660,0.000162
698.587100,99.979000,0.000091
699.069200,99.993820,0.000027
699.551300,100.006800,-0.000030
700.033400,100.019000,-0.000083
700.515600,100.031800,-0.000138
700.997700,100.045600,-0.000198
701.479800,100.059000,-0.000256
701.961900,100.069700,-0.000303
702.444000,100.075200,-0.000326
702.926100,100.074900,-0.000325
703.408300,100.070300,-0.000305
703.890400,100.064700,-0.000281
704.372500,100.061700,-0.000268
704.854600,100.063400,-0.000275
705.336700,100.069300,-0.000301
705.818800,100.076900,-0.000334
706.301000,100.082600,-0.000359
706.783100,100.084100,-0.000365
707.265200,100.081200,-0.000353
707.747300,100.076100,-0.000330
708.229400,100.072000,-0.000313
708.711500,100.071500,-0.000310
709.193700,100.075200,-0.000326
709.675800,100.081800,-0.000355
710.157900,100.088900,-0.000386
710.640000,100.094400,-0.000410
711.122100,100.097300,-0.000422
711.604200,100.098300,-0.000427
712.086400,100.098000,-0.000425
712.568500,100.096500,-0.000419
713.050600,100.093000,-0.000404
713.532700,100.085100,-0.000369
714.014800,100.071300,-0.000310
714.496900,100.051700,-0.000224
714.979100,100.028900,-0.000125
715.461200,100.007200,-0.000031
715.943300,99.990390,0.000042
716.425400,99.980460,0.000085
716.907500,99.976020,0.000104
717.389600,99.973160,0.000117
717.871800,99.967600,0.000141
718.353900,99.957110,0.000186
718.836000,99.943310,0.000246
719.318100,99.931500,0.000298
719.800200,99.928540,0.000310
720.282300,99.939610,0.000262
720.764500,99.965460,0.000150
721.246600,100.001700,-0.000007
721.728700,100.040000,-0.000174
722.210800,100.071700,-0.000311
722.692900,100.090500,-0.000393
723.175000,100.094600,-0.000411
723.657200,100.086800,-0.000377
724.139300,100.072800,-0.000316
724.621400,100.058100,-0.000252
725.103500,100.046200,-0.000201
725.585600,100.038400,-0.000167
726.067700,100.033300,-0.000145
726.549900,100.029200,-0.000127
727.032000,100.025000,-0.000109
727.514100,100.020600,-0.000089
727.996200,100.016700,-0.000073
728.478300,100.013900,-0.000060
728.960400,100.012000,-0.000052
729.442600,100.010100,-0.000044
729.924700,100.007400,-0.000032
730.406800,100.003400,-0.000015
730.888900,99.999340,0.000003
731.371000,99.996960,0.000013
731.853100,99.998120,0.000008
732.335300,100.003600,-0.000016
732.817400,100.012500,-0.000054
733.299500,100.022800,-0.000099
733.781600,100.031900,-0.000139
734.263700,100.037900,-0.000165
734.745800,100.040000,-0.000174
735.228000,100.038400,-0.000167
735.710100,100.033500,-0.000145
