"Storage 215802 - RawData - C:\Documents and Settings\uvvis\Desktop\w\File_260418_215802.spc"
"Wavelength nm.","Abs."
548.50,0.008
549.00,0.005
549.50,0.009
550.00,0.010
550.50,0.008
551.00,0.009
551.50,0.008
552.00,0.009
552.50,0.011
553.00,0.009
553.50,0.009
554.00,0.009
554.50,0.004
555.00,0.008
555.50,0.005
556.00,0.008
556.50,0.007
557.00,0.010
557.50,0.008
558.00,0.008
558.50,0.006
559.00,0.008
559.50,0.010
560.00,0.006
560.50,0.007
561.00,0.009
561.50,0.010
562.00,0.011
562.50,0.009
563.00,0.007
563.50,0.007
564.00,0.007
564.50,0.008
565.00,0.009
565.50,0.009
566.00,0.010
566.50,0.007
567.00,0.007
567.50,0.009
568.00,0.010
568.50,0.010
569.00,0.008
569.50,0.007
570.00,0.009
570.50,0.009
571.00,0.008
571.50,0.008
572.00,0.007
572.50,0.012
573.00,0.010
573.50,0.009
574.00,0.008
574.50,0.009
575.00,0.008
575.50,0.011
576.00,0.010
576.50,0.007
577.00,0.008
577.50,0.005
578.00,0.005
578.50,0.007
579.00,0.007
579.50,0.004
580.00,0.007
580.50,0.010
581.00,0.008
581.50,0.006
582.00,0.007
582.50,0.008
583.00,0.008
583.50,0.006
584.00,0.005
584.50,0.006
585.00,0.006
585.50,0.007
586.00,0.007
586.50,0.009
587.00,0.007
587.50,0.008
588.00,0.007
588.50,0.006
589.00,0.011
589.50,0.009
590.00,0.008
590.50,0.009
591.00,0.008
591.50,0.010
592.00,0.009
592.50,0.006
593.00,0.009
593.50,0.004
594.00,0.005
594.50,0.011
595.00,0.013
595.50,0.013
596.00,0.011
596.50,0.011
597.00,0.011
597.50,0.006
598.00,0.008
598.50,0.007
599.00,0.006
599.50,0.009
600.00,0.006
600.50,0.008
601.00,0.005
601.50,0.008
602.00,0.006
602.50,0.010
603.00,0.006
603.50,0.008
604.00,0.004
604.50,0.009
605.00,0.010
605.50,0.007
606.00,0.009
606.50,0.006
607.00,0.009
607.50,0.012
608.00,0.011
608.50,0.003
609.00,0.010
609.50,0.006
610.00,0.009
610.50,0.008
611.00,0.006
611.50,0.007
612.00,0.008
612.50,0.011
613.00,0.008
613.50,0.010
614.00,0.009
614.50,0.006
615.00,0.007
615.50,0.011
616.00,0.013
616.50,0.009
617.00,0.011
617.50,0.008
618.00,0.008
618.50,0.009
619.00,0.012
619.50,0.010
620.00,0.009
620.50,0.010
621.00,0.013
621.50,0.007
622.00,0.004
622.50,0.006
623.00,0.004
623.50,0.008
624.00,0.007
624.50,0.009
625.00,0.006
625.50,0.012
626.00,0.011
626.50,0.010
627.00,0.012
627.50,0.007
628.00,0.009
628.50,0.012
629.00,0.010
629.50,0.012
630.00,0.007
630.50,0.010
631.00,0.009
631.50,0.011
632.00,0.009
632.50,0.008
633.00,0.005
633.50,0.006
634.00,0.006
634.50,0.005
635.00,0.008
635.50,0.009
636.00,0.008
636.50,0.007
637.00,0.005
637.50,0.008
638.00,0.003
638.50,0.005
639.00,0.003
639.50,0.003
640.00,0.009
640.50,0.006
641.00,0.007
641.50,0.009
642.00,0.010
642.50,0.009
643.00,0.008
643.50,0.002
644.00,0.006
644.50,0.007
645.00,0.007
645.50,0.008
646.00,0.007
646.50,0.008
647.00,0.007
647.50,0.007
648.00,0.005
648.50,0.010
649.00,0.004
649.50,0.008
650.00,0.007
650.50,0.009
651.00,0.007
651.50,0.007
652.00,0.002
652.50,0.010
653.00,0.011
653.50,0.008
654.00,0.007
654.50,0.011
655.00,0.007
655.50,0.010
656.00,0.008
656.50,0.009
657.00,0.006
657.50,0.006
658.00,0.008
658.50,0.011
659.00,0.014
659.50,0.009
660.00,0.007
660.50,0.006
661.00,0.008
661.50,0.005
662.00,0.008
662.50,0.005
663.00,0.009
663.50,0.009
664.00,0.005
664.50,0.008
665.00,0.008
665.50,0.011
666.00,0.009
666.50,0.009
667.00,0.009
667.50,0.007
668.00,0.009
668.50,0.005
669.00,0.010
669.50,0.010
670.00,0.010
670.50,0.013
671.00,0.008
671.50,0.008
672.00,0.004
672.50,0.006
673.00,0.005
673.50,0.007
674.00,0.008
674.50,0.007
675.00,0.007
675.50,0.011
676.00,0.009
676.50,0.006
677.00,0.002
677.50,0.003
678.00,0.000
678.50,0.009
679.00,0.004
679.50,0.008
680.00,0.008
680.50,0.010
681.00,0.008
681.50,0.006
682.00,0.008
682.50,0.009
683.00,0.003
683.50,0.004
684.00,0.007
684.50,0.005
685.00,0.005
685.50,0.010
686.00,0.006
686.50,0.003
687.00,0.011
687.50,0.010
688.00,0.009
688.50,0.009
689.00,0.013
689.50,0.019
690.00,0.014
690.50,0.010
691.00,0.007
691.50,0.007
692.00,0.009
692.50,0.012
693.00,0.009
693.50,0.006
694.00,0.006
694.50,0.008
695.00,0.007
695.50,0.010
696.00,0.010
696.50,0.009
697.00,0.006
697.50,0.010
698.00,0.011
698.50,0.009
699.00,0.009
699.50,0.010
700.00,0.002
700.50,0.010
701.00,0.011
701.50,0.009
702.00,0.009
702.50,0.010
703.00,0.008
703.50,0.007
704.00,0.006
704.50,0.009
705.00,0.008
705.50,0.009
706.00,0.007
706.50,0.011
707.00,0.007
707.50,0.011
708.00,0.010
708.50,0.012
709.00,0.006
709.50,0.005
710.00,0.005
710.50,0.004
711.00,0.003
711.50,0.012
712.00,0.016
712.50,0.017
713.00,0.009
713.50,0.005
714.00,0.007
714.50,0.008
715.00,0.003
715.50,0.009
716.00,0.012
716.50,0.013
717.00,0.007
717.50,0.010
718.00,0.014
718.50,0.016
719.00,0.013
719.50,0.019
720.00,0.014
720.50,0.009
721.00,0.013
721.50,0.001
722.00,0.004
722.50,0.010
723.00,0.007
723.50,0.003
724.00,0.007
724.50,0.010
725.00,0.010
725.50,0.011
726.00,0.009
726.50,0.010
727.00,0.011
727.50,0.008
728.00,0.012
728.50,0.008
729.00,0.010
729.50,0.015
730.00,0.013
730.50,0.009
731.00,0.013
731.50,0.014
732.00,0.013
732.50,0.011
733.00,0.006
733.50,0.005
734.00,0.009
734.50,0.007
735.00,0.002
735.50,0.007
736.00,0.009
736.50,0.004
737.00,0.006
737.50,0.011
738.00,0.006
738.50,0.008
739.00,0.006
739.50,0.008
740.00,0.008
740.50,0.009
741.00,0.014
741.50,0.009
742.00,-0.002
742.50,-0.001
743.00,0.013
743.50,0.010
744.00,0.013
744.50,0.016
745.00,0.014
745.50,0.006
746.00,0.015
746.50,0.010
747.00,0.005
747.50,0.015
748.00,0.003
748.50,0.007
749.00,0.012
749.50,0.008
750.00,0.006
750.50,0.002
751.00,0.006
751.50,0.005
752.00,0.015
752.50,0.008
753.00,0.015
753.50,0.013
754.00,0.011
754.50,0.011
755.00,0.009
755.50,0.004
756.00,0.006
756.50,0.010
757.00,0.002
757.50,0.009
758.00,0.008
758.50,0.007
759.00,0.015
759.50,0.013
760.00,0.003
760.50,0.012
761.00,0.017
761.50,0.007
762.00,0.013
762.50,0.015
763.00,0.010
763.50,0.007
764.00,0.006
764.50,0.007
765.00,0.024
765.50,0.009
766.00,0.005
766.50,0.004
767.00,0.009
767.50,0.016
768.00,0.009
768.50,0.006
769.00,0.007
769.50,-0.002
770.00,0.005
770.50,-0.003
771.00,0.006
771.50,0.017
772.00,0.009
772.50,0.006
773.00,0.015
773.50,0.020
774.00,0.010
774.50,0.004
775.00,0.012
775.50,0.005
776.00,0.019
776.50,0.008
777.00,0.010
777.50,0.007
778.00,-0.003
778.50,0.009
779.00,0.004
779.50,0.006
780.00,0.006
780.50,0.016
781.00,0.016
781.50,0.015
782.00,0.014
782.50,0.011
783.00,0.010
783.50,0.009
784.00,0.009
784.50,0.004
785.00,0.006
785.50,0.001
786.00,0.013
786.50,0.009
787.00,0.014
787.50,0.009
788.00,0.014
788.50,0.009
789.00,0.016
789.50,0.005
790.00,0.005
790.50,0.005
791.00,0.009
791.50,0.005
792.00,0.014
792.50,0.007
793.00,0.005
793.50,0.008
794.00,0.010
794.50,0.011
795.00,0.007
795.50,0.008
796.00,0.008
796.50,-0.005
797.00,0.004
797.50,0.008
798.00,0.002
798.50,0.007
799.00,0.004
799.50,0.009
800.00,-0.003
